13-Dec-2018 20:13:00	100
13-Dec-2018 20:14:00	100
13-Dec-2018 20:15:00	100
13-Dec-2018 20:16:00	100
13-Dec-2018 20:17:00	100
13-Dec-2018 20:18:00	100
13-Dec-2018 20:19:00	100
13-Dec-2018 20:20:00	100
13-Dec-2018 20:21:00	100
13-Dec-2018 20:22:00	100
13-Dec-2018 20:23:00	100
13-Dec-2018 20:24:00	100
13-Dec-2018 20:16:00	100
13-Dec-2018 20:17:00	100
13-Dec-2018 20:18:00	100
05-Jan-2019	100
05-Jan-2019 00:01:00	100
05-Jan-2019 00:02:00	100
05-Jan-2019 00:03:00	100
05-Jan-2019 00:04:00	100
05-Jan-2019 00:05:00	100
05-Jan-2019 00:06:00	100
05-Jan-2019 00:07:00	100
05-Jan-2019 00:08:00	100
05-Jan-2019 00:09:00	100
05-Jan-2019 00:10:00	100
05-Jan-2019 00:11:00	100
05-Jan-2019 00:12:00	100
05-Jan-2019 00:13:00	100
05-Jan-2019 00:14:00	100
05-Jan-2019 00:15:00	100
05-Jan-2019 00:16:00	100
05-Jan-2019 00:17:00	100
05-Jan-2019 00:18:00	100
05-Jan-2019 00:19:00	100
05-Jan-2019 00:20:00	100
05-Jan-2019 00:21:00	100
05-Jan-2019 00:22:00	100
05-Jan-2019 00:23:00	100
05-Jan-2019 00:24:00	100
05-Jan-2019 00:25:00	100
